Province_State,Date,Confirmed,Deaths,new_confirmed,new_death,new_confirmed_growth,new_death_growth,death_rate
Alabama,2020-03-01 00:00:00,0,0,,,,,
Alabama,2020-03-02 00:00:00,0,0,0.0,0.0,,,
Alabama,2020-03-03 00:00:00,0,0,0.0,0.0,0.0,0.0,
Alabama,2020-03-04 00:00:00,0,0,0.0,0.0,0.0,0.0,
Alabama,2020-03-05 00:00:00,0,0,0.0,0.0,0.0,0.0,
Alabama,2020-03-06 00:00:00,0,0,0.0,0.0,0.0,0.0,
Alabama,2020-03-07 00:00:00,0,0,0.0,0.0,0.0,0.0,
Alabama,2020-03-08 00:00:00,0,0,0.0,0.0,0.0,0.0,
Alabama,2020-03-09 00:00:00,0,0,0.0,0.0,0.0,0.0,
Alabama,2020-03-10 00:00:00,0,0,0.0,0.0,0.0,0.0,
Alabama,2020-03-11 00:00:00,0,0,0.0,0.0,0.0,0.0,
Alabama,2020-03-12 00:00:00,0,0,0.0,0.0,0.0,0.0,
Alabama,2020-03-13 00:00:00,5,0,5.0,0.0,5.0,0.0,0.0
Alabama,2020-03-14 00:00:00,7,0,2.0,0.0,-3.0,0.0,0.0
Alabama,2020-03-15 00:00:00,11,0,4.0,0.0,2.0,0.0,0.0
Alabama,2020-03-16 00:00:00,29,0,18.0,0.0,14.0,0.0,0.0
Alabama,2020-03-17 00:00:00,39,0,10.0,0.0,-8.0,0.0,0.0
Alabama,2020-03-18 00:00:00,51,0,12.0,0.0,2.0,0.0,0.0
Alabama,2020-03-19 00:00:00,78,0,27.0,0.0,15.0,0.0,0.0
Alabama,2020-03-20 00:00:00,106,0,28.0,0.0,1.0,0.0,0.0
Alabama,2020-03-21 00:00:00,131,0,25.0,0.0,-3.0,0.0,0.0
Alabama,2020-03-22 00:00:00,157,0,26.0,0.0,1.0,0.0,0.0
Alabama,2020-03-23 00:00:00,196,0,39.0,0.0,13.0,0.0,0.0
Alabama,2020-03-24 00:00:00,242,0,46.0,0.0,7.0,0.0,0.0
Alabama,2020-03-25 00:00:00,381,1,139.0,1.0,93.0,1.0,0.26246719160104987
Alabama,2020-03-26 00:00:00,517,1,136.0,0.0,-3.0,-1.0,0.19342359767891684
Alabama,2020-03-27 00:00:00,587,4,70.0,3.0,-66.0,3.0,0.6814310051107325
Alabama,2020-03-28 00:00:00,694,4,107.0,0.0,37.0,-3.0,0.5763688760806917
Alabama,2020-03-29 00:00:00,825,10,131.0,6.0,24.0,6.0,1.2121212121212122
Alabama,2020-03-30 00:00:00,899,10,74.0,0.0,-57.0,-6.0,1.1123470522803114
Alabama,2020-03-31 00:00:00,987,23,88.0,13.0,14.0,13.0,2.330293819655522
Alabama,2020-04-01 00:00:00,1060,27,73.0,4.0,-15.0,-9.0,2.547169811320755
Alabama,2020-04-02 00:00:00,1233,32,173.0,5.0,100.0,1.0,2.5952960259529605
Alabama,2020-04-03 00:00:00,1495,38,262.0,6.0,89.0,1.0,2.5418060200668897
Alabama,2020-04-04 00:00:00,1614,44,119.0,6.0,-143.0,0.0,2.7261462205700124
Alabama,2020-04-05 00:00:00,1765,45,151.0,1.0,32.0,-5.0,2.5495750708215295
Alabama,2020-04-06 00:00:00,1952,49,187.0,4.0,36.0,3.0,2.5102459016393444
Alabama,2020-04-07 00:00:00,2169,64,217.0,15.0,30.0,11.0,2.9506685108344857
Alabama,2020-04-08 00:00:00,2328,66,159.0,2.0,-58.0,-13.0,2.8350515463917527
Alabama,2020-04-09 00:00:00,2703,70,375.0,4.0,216.0,2.0,2.589715131335553
Alabama,2020-04-10 00:00:00,2947,80,244.0,10.0,-131.0,6.0,2.7146250424160163
Alabama,2020-04-11 00:00:00,3217,92,270.0,12.0,26.0,2.0,2.8598072738576312
Alabama,2020-04-12 00:00:00,3563,93,346.0,1.0,76.0,-11.0,2.610159977547011
Alabama,2020-04-13 00:00:00,3734,99,171.0,6.0,-175.0,5.0,2.6513122656668453
Alabama,2020-04-14 00:00:00,3953,114,219.0,15.0,48.0,9.0,2.883885656463445
Alabama,2020-04-15,4075,118,122.0,4.0,-97.0,-11.0,2.8957055214723924
Alaska,2020-03-01 00:00:00,0,0,-4075.0,-118.0,-4197.0,-122.0,
Alaska,2020-03-02 00:00:00,0,0,0.0,0.0,4075.0,118.0,
Alaska,2020-03-03 00:00:00,0,0,0.0,0.0,0.0,0.0,
Alaska,2020-03-04 00:00:00,0,0,0.0,0.0,0.0,0.0,
Alaska,2020-03-05 00:00:00,0,0,0.0,0.0,0.0,0.0,
Alaska,2020-03-06 00:00:00,0,0,0.0,0.0,0.0,0.0,
Alaska,2020-03-07 00:00:00,0,0,0.0,0.0,0.0,0.0,
Alaska,2020-03-08 00:00:00,0,0,0.0,0.0,0.0,0.0,
Alaska,2020-03-09 00:00:00,0,0,0.0,0.0,0.0,0.0,
Alaska,2020-03-10 00:00:00,0,0,0.0,0.0,0.0,0.0,
Alaska,2020-03-11 00:00:00,0,0,0.0,0.0,0.0,0.0,
Alaska,2020-03-12 00:00:00,0,0,0.0,0.0,0.0,0.0,
Alaska,2020-03-13 00:00:00,1,0,1.0,0.0,1.0,0.0,0.0
Alaska,2020-03-14 00:00:00,1,0,0.0,0.0,-1.0,0.0,0.0
Alaska,2020-03-15 00:00:00,1,0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-03-16 00:00:00,1,0,0.0,0.0,0.0,0.0,0.0
Alaska,2020-03-17 00:00:00,3,0,2.0,0.0,2.0,0.0,0.0
Alaska,2020-03-18 00:00:00,5,0,2.0,0.0,0.0,0.0,0.0
Alaska,2020-03-19 00:00:00,8,0,3.0,0.0,1.0,0.0,0.0
Alaska,2020-03-20 00:00:00,11,0,3.0,0.0,0.0,0.0,0.0
Alaska,2020-03-21 00:00:00,13,0,2.0,0.0,-1.0,0.0,0.0
Alaska,2020-03-22 00:00:00,18,0,5.0,0.0,3.0,0.0,0.0
Alaska,2020-03-23 00:00:00,30,0,12.0,0.0,7.0,0.0,0.0
Alaska,2020-03-24 00:00:00,34,0,4.0,0.0,-8.0,0.0,0.0
Alaska,2020-03-25 00:00:00,41,1,7.0,1.0,3.0,1.0,2.4390243902439024
Alaska,2020-03-26 00:00:00,56,1,15.0,0.0,8.0,-1.0,1.7857142857142856
Alaska,2020-03-27 00:00:00,58,1,2.0,0.0,-13.0,0.0,1.7241379310344827
Alaska,2020-03-28 00:00:00,85,2,27.0,1.0,25.0,1.0,2.3529411764705883
Alaska,2020-03-29 00:00:00,102,2,17.0,0.0,-10.0,-1.0,1.9607843137254901
Alaska,2020-03-30 00:00:00,114,3,12.0,1.0,-5.0,1.0,2.631578947368421
Alaska,2020-03-31 00:00:00,119,3,5.0,0.0,-7.0,-1.0,2.5210084033613445
Alaska,2020-04-01 00:00:00,132,3,13.0,0.0,8.0,0.0,2.272727272727273
Alaska,2020-04-02 00:00:00,143,3,11.0,0.0,-2.0,0.0,2.097902097902098
Alaska,2020-04-03 00:00:00,157,3,14.0,0.0,3.0,0.0,1.910828025477707
Alaska,2020-04-04 00:00:00,171,5,14.0,2.0,0.0,2.0,2.923976608187134
Alaska,2020-04-05 00:00:00,185,6,14.0,1.0,0.0,-1.0,3.2432432432432434
Alaska,2020-04-06 00:00:00,190,6,5.0,0.0,-9.0,-1.0,3.1578947368421053
Alaska,2020-04-07 00:00:00,213,6,23.0,0.0,18.0,0.0,2.8169014084507045
Alaska,2020-04-08 00:00:00,226,7,13.0,1.0,-10.0,1.0,3.0973451327433628
Alaska,2020-04-09 00:00:00,235,7,9.0,0.0,-4.0,-1.0,2.9787234042553195
Alaska,2020-04-10 00:00:00,246,7,11.0,0.0,2.0,0.0,2.8455284552845526
Alaska,2020-04-11 00:00:00,257,8,11.0,1.0,0.0,1.0,3.11284046692607
Alaska,2020-04-12 00:00:00,272,8,15.0,0.0,4.0,-1.0,2.941176470588235
Alaska,2020-04-13 00:00:00,277,8,5.0,0.0,-10.0,0.0,2.888086642599278
Alaska,2020-04-14 00:00:00,285,9,8.0,1.0,3.0,1.0,3.1578947368421053
Alaska,2020-04-15,293,9,8.0,0.0,0.0,-1.0,3.0716723549488054
American Samoa,2020-03-01 00:00:00,0,0,-293.0,-9.0,-301.0,-9.0,
American Samoa,2020-03-02 00:00:00,0,0,0.0,0.0,293.0,9.0,
American Samoa,2020-03-03 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-03-04 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-03-05 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-03-06 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-03-07 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-03-08 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-03-09 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-03-10 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-03-11 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-03-12 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-03-13 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-03-14 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-03-15 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-03-16 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-03-17 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-03-18 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-03-19 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-03-20 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-03-21 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-03-22 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-03-23 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-03-24 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-03-25 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-03-26 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-03-27 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-03-28 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-03-29 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-03-30 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-03-31 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-04-01 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-04-02 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-04-03 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-04-04 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-04-05 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-04-06 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-04-07 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-04-08 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-04-09 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-04-10 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-04-11 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-04-12 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-04-13 00:00:00,0,0,0.0,0.0,0.0,0.0,
American Samoa,2020-04-14 00:00:00,0,0,0.0,0.0,0.0,0.0,
Arizona,2020-03-01 00:00:00,1,0,1.0,0.0,1.0,0.0,0.0
Arizona,2020-03-02 00:00:00,1,0,0.0,0.0,-1.0,0.0,0.0
Arizona,2020-03-03 00:00:00,1,0,0.0,0.0,0.0,0.0,0.0
Arizona,2020-03-04 00:00:00,1,0,0.0,0.0,0.0,0.0,0.0
Arizona,2020-03-05 00:00:00,1,0,0.0,0.0,0.0,0.0,0.0
Arizona,2020-03-06 00:00:00,2,0,1.0,0.0,1.0,0.0,0.0
Arizona,2020-03-07 00:00:00,4,0,2.0,0.0,1.0,0.0,0.0
Arizona,2020-03-08 00:00:00,4,0,0.0,0.0,-2.0,0.0,0.0
Arizona,2020-03-09 00:00:00,4,0,0.0,0.0,0.0,0.0,0.0
Arizona,2020-03-10 00:00:00,6,0,2.0,0.0,2.0,0.0,0.0
Arizona,2020-03-11 00:00:00,9,0,3.0,0.0,1.0,0.0,0.0
Arizona,2020-03-12 00:00:00,9,0,0.0,0.0,-3.0,0.0,0.0
Arizona,2020-03-13 00:00:00,9,0,0.0,0.0,0.0,0.0,0.0
Arizona,2020-03-14 00:00:00,12,0,3.0,0.0,3.0,0.0,0.0
Arizona,2020-03-15 00:00:00,12,0,0.0,0.0,-3.0,0.0,0.0
Arizona,2020-03-16 00:00:00,18,0,6.0,0.0,6.0,0.0,0.0
Arizona,2020-03-17 00:00:00,20,0,2.0,0.0,-4.0,0.0,0.0
Arizona,2020-03-18 00:00:00,27,0,7.0,0.0,5.0,0.0,0.0
Arizona,2020-03-19 00:00:00,45,0,18.0,0.0,11.0,0.0,0.0
Arizona,2020-03-20 00:00:00,68,0,23.0,0.0,5.0,0.0,0.0
Arizona,2020-03-21 00:00:00,104,1,36.0,1.0,13.0,1.0,0.9615384615384616
Arizona,2020-03-22 00:00:00,152,2,48.0,1.0,12.0,0.0,1.3157894736842104
Arizona,2020-03-23 00:00:00,235,2,83.0,0.0,35.0,-1.0,0.851063829787234
Arizona,2020-03-24 00:00:00,326,5,91.0,3.0,8.0,3.0,1.5337423312883436
Arizona,2020-03-25 00:00:00,401,6,75.0,1.0,-16.0,-2.0,1.4962593516209477
Arizona,2020-03-26 00:00:00,508,8,107.0,2.0,32.0,1.0,1.574803149606299
Arizona,2020-03-27 00:00:00,665,13,157.0,5.0,50.0,3.0,1.954887218045113
Arizona,2020-03-28 00:00:00,773,15,108.0,2.0,-49.0,-3.0,1.9404915912031047
Arizona,2020-03-29 00:00:00,919,17,146.0,2.0,38.0,0.0,1.8498367791077257
Arizona,2020-03-30 00:00:00,1157,20,238.0,3.0,92.0,1.0,1.728608470181504
Arizona,2020-03-31 00:00:00,1289,24,132.0,4.0,-106.0,1.0,1.8619084561675718
Arizona,2020-04-01 00:00:00,1530,29,241.0,5.0,109.0,1.0,1.8954248366013071
Arizona,2020-04-02 00:00:00,1715,32,185.0,3.0,-56.0,-2.0,1.8658892128279883
Arizona,2020-04-03 00:00:00,1937,41,222.0,9.0,37.0,6.0,2.1166752710376873
Arizona,2020-04-04 00:00:00,2187,52,250.0,11.0,28.0,2.0,2.377686328303612
Arizona,2020-04-05 00:00:00,2486,64,299.0,12.0,49.0,1.0,2.574416733708769
Arizona,2020-04-06 00:00:00,2732,65,246.0,1.0,-53.0,-11.0,2.3792093704245976
Arizona,2020-04-07 00:00:00,2870,73,138.0,8.0,-108.0,7.0,2.543554006968641
Arizona,2020-04-08 00:00:00,3036,80,166.0,7.0,28.0,-1.0,2.635046113306983
Arizona,2020-04-09 00:00:00,3018,89,-18.0,9.0,-184.0,2.0,2.948972829688535
Arizona,2020-04-10 00:00:00,3112,97,94.0,8.0,112.0,-1.0,3.1169665809768636
Arizona,2020-04-11 00:00:00,3393,108,281.0,11.0,187.0,3.0,3.183023872679045
Arizona,2020-04-12 00:00:00,3542,115,149.0,7.0,-132.0,-4.0,3.2467532467532463
Arizona,2020-04-13 00:00:00,3705,122,163.0,7.0,14.0,0.0,3.292847503373819
Arizona,2020-04-14 00:00:00,3809,131,104.0,9.0,-59.0,2.0,3.4392228931478077
Arizona,2020-04-15,3964,142,155.0,11.0,51.0,2.0,3.5822401614530777
Arkansas,2020-03-01 00:00:00,0,0,-3964.0,-142.0,-4119.0,-153.0,
Arkansas,2020-03-02 00:00:00,0,0,0.0,0.0,3964.0,142.0,
Arkansas,2020-03-03 00:00:00,0,0,0.0,0.0,0.0,0.0,
Arkansas,2020-03-04 00:00:00,0,0,0.0,0.0,0.0,0.0,
Arkansas,2020-03-05 00:00:00,0,0,0.0,0.0,0.0,0.0,
Arkansas,2020-03-06 00:00:00,0,0,0.0,0.0,0.0,0.0,
Arkansas,2020-03-07 00:00:00,0,0,0.0,0.0,0.0,0.0,
Arkansas,2020-03-08 00:00:00,0,0,0.0,0.0,0.0,0.0,
Arkansas,2020-03-09 00:00:00,0,0,0.0,0.0,0.0,0.0,
Arkansas,2020-03-10 00:00:00,0,0,0.0,0.0,0.0,0.0,
Arkansas,2020-03-11 00:00:00,0,0,0.0,0.0,0.0,0.0,
Arkansas,2020-03-12 00:00:00,0,0,0.0,0.0,0.0,0.0,
Arkansas,2020-03-13 00:00:00,9,0,9.0,0.0,9.0,0.0,0.0
Arkansas,2020-03-14 00:00:00,12,0,3.0,0.0,-6.0,0.0,0.0
Arkansas,2020-03-15 00:00:00,3,0,-9.0,0.0,-12.0,0.0,0.0
Arkansas,2020-03-16 00:00:00,3,0,0.0,0.0,9.0,0.0,0.0
Arkansas,2020-03-17 00:00:00,3,0,0.0,0.0,0.0,0.0,0.0
Arkansas,2020-03-18 00:00:00,4,0,1.0,0.0,1.0,0.0,0.0
Arkansas,2020-03-19 00:00:00,62,0,58.0,0.0,57.0,0.0,0.0
Arkansas,2020-03-20 00:00:00,100,0,38.0,0.0,-20.0,0.0,0.0
Arkansas,2020-03-21 00:00:00,122,0,22.0,0.0,-16.0,0.0,0.0
Arkansas,2020-03-22 00:00:00,165,0,43.0,0.0,21.0,0.0,0.0
Arkansas,2020-03-23 00:00:00,192,0,27.0,0.0,-16.0,0.0,0.0
Arkansas,2020-03-24 00:00:00,219,2,27.0,2.0,0.0,2.0,0.91324200913242
Arkansas,2020-03-25 00:00:00,280,2,61.0,0.0,34.0,-2.0,0.7142857142857143
Arkansas,2020-03-26 00:00:00,335,2,55.0,0.0,-6.0,0.0,0.5970149253731344
Arkansas,2020-03-27 00:00:00,381,3,46.0,1.0,-9.0,1.0,0.7874015748031495
Arkansas,2020-03-28 00:00:00,409,5,28.0,2.0,-18.0,1.0,1.2224938875305624
Arkansas,2020-03-29 00:00:00,426,6,17.0,1.0,-11.0,-1.0,1.4084507042253522
Arkansas,2020-03-30 00:00:00,473,7,47.0,1.0,30.0,0.0,1.4799154334038054
Arkansas,2020-03-31 00:00:00,523,8,50.0,1.0,3.0,0.0,1.5296367112810707
Arkansas,2020-04-01 00:00:00,584,10,61.0,2.0,11.0,1.0,1.7123287671232876
Arkansas,2020-04-02 00:00:00,643,12,59.0,2.0,-2.0,0.0,1.8662519440124419
Arkansas,2020-04-03 00:00:00,704,12,61.0,0.0,2.0,-2.0,1.7045454545454544
Arkansas,2020-04-04 00:00:00,743,14,39.0,2.0,-22.0,2.0,1.8842530282637955
Arkansas,2020-04-05 00:00:00,837,16,94.0,2.0,55.0,0.0,1.911589008363202
Arkansas,2020-04-06 00:00:00,875,16,38.0,0.0,-56.0,-2.0,1.8285714285714287
Arkansas,2020-04-07 00:00:00,946,18,71.0,2.0,33.0,2.0,1.9027484143763214
Arkansas,2020-04-08 00:00:00,1000,18,54.0,0.0,-17.0,-2.0,1.7999999999999998
Arkansas,2020-04-09 00:00:00,1119,21,119.0,3.0,65.0,3.0,1.876675603217158
Arkansas,2020-04-10 00:00:00,1171,21,52.0,0.0,-67.0,-3.0,1.7933390264730997
Arkansas,2020-04-11 00:00:00,1228,25,57.0,4.0,5.0,4.0,2.035830618892508
Arkansas,2020-04-12 00:00:00,1280,27,52.0,2.0,-5.0,-2.0,2.109375
Arkansas,2020-04-13 00:00:00,1410,29,130.0,2.0,78.0,0.0,2.056737588652482
Arkansas,2020-04-14 00:00:00,1498,32,88.0,3.0,-42.0,1.0,2.1361815754339117
Arkansas,2020-04-15,1569,33,71.0,1.0,-17.0,-2.0,2.1032504780114722
California,2020-03-01 00:00:00,12,0,-1557.0,-33.0,-1628.0,-34.0,0.0
California,2020-03-02 00:00:00,21,0,9.0,0.0,1566.0,33.0,0.0
California,2020-03-03 00:00:00,25,0,4.0,0.0,-5.0,0.0,0.0
California,2020-03-04 00:00:00,35,1,10.0,1.0,6.0,1.0,2.857142857142857
California,2020-03-05 00:00:00,51,1,16.0,0.0,6.0,-1.0,1.9607843137254901
California,2020-03-06 00:00:00,59,1,8.0,0.0,-8.0,0.0,1.694915254237288
California,2020-03-07 00:00:00,81,1,22.0,0.0,14.0,0.0,1.2345679012345678
California,2020-03-08 00:00:00,95,1,14.0,0.0,-8.0,0.0,1.0526315789473684
California,2020-03-09 00:00:00,101,1,6.0,0.0,-8.0,0.0,0.9900990099009901
California,2020-03-10 00:00:00,144,2,43.0,1.0,37.0,1.0,1.3888888888888888
California,2020-03-11 00:00:00,178,4,34.0,2.0,-9.0,1.0,2.247191011235955
California,2020-03-12 00:00:00,221,4,43.0,0.0,9.0,-2.0,1.809954751131222
California,2020-03-13 00:00:00,281,4,60.0,0.0,17.0,0.0,1.4234875444839856
California,2020-03-14 00:00:00,372,3,91.0,-1.0,31.0,-1.0,0.8064516129032258
California,2020-03-15 00:00:00,373,5,1.0,2.0,-90.0,3.0,1.3404825737265416
California,2020-03-16 00:00:00,557,7,184.0,2.0,183.0,0.0,1.2567324955116697
California,2020-03-17 00:00:00,700,12,143.0,5.0,-41.0,3.0,1.7142857142857144
California,2020-03-18 00:00:00,828,16,128.0,4.0,-15.0,-1.0,1.932367149758454
California,2020-03-19 00:00:00,1005,18,177.0,2.0,49.0,-2.0,1.791044776119403
California,2020-03-20 00:00:00,1243,24,238.0,6.0,61.0,4.0,1.9308125502815767
California,2020-03-21 00:00:00,1405,25,162.0,1.0,-76.0,-5.0,1.7793594306049825
California,2020-03-22 00:00:00,1646,30,241.0,5.0,79.0,4.0,1.8226002430133657
California,2020-03-23 00:00:00,2108,39,462.0,9.0,221.0,4.0,1.8500948766603416
California,2020-03-24 00:00:00,2538,50,430.0,11.0,-32.0,2.0,1.9700551615445234
California,2020-03-25 00:00:00,2998,65,460.0,15.0,30.0,4.0,2.1681120747164777
California,2020-03-26 00:00:00,3899,81,901.0,16.0,441.0,1.0,2.077455757886638
California,2020-03-27 00:00:00,4657,94,758.0,13.0,-143.0,-3.0,2.0184668241357095
California,2020-03-28 00:00:00,5095,110,438.0,16.0,-320.0,3.0,2.1589793915603535
California,2020-03-29 00:00:00,5852,124,757.0,14.0,319.0,-2.0,2.1189336978810664
California,2020-03-30 00:00:00,7138,146,1286.0,22.0,529.0,8.0,2.045390865788736
California,2020-03-31 00:00:00,8210,173,1072.0,27.0,-214.0,5.0,2.107186358099878
California,2020-04-01 00:00:00,9399,199,1189.0,26.0,117.0,-1.0,2.1172465155867646
California,2020-04-02 00:00:00,10773,238,1374.0,39.0,185.0,13.0,2.2092267706302793
California,2020-04-03 00:00:00,12004,265,1231.0,27.0,-143.0,-12.0,2.20759746751083
California,2020-04-04 00:00:00,12837,289,833.0,24.0,-398.0,-3.0,2.2513048219989096
California,2020-04-05 00:00:00,15034,348,2197.0,59.0,1364.0,35.0,2.314753226021019
California,2020-04-06 00:00:00,16019,380,985.0,32.0,-1212.0,-27.0,2.3721830326487297
California,2020-04-07 00:00:00,17351,432,1332.0,52.0,347.0,20.0,2.489770042072503
California,2020-04-08 00:00:00,18897,495,1546.0,63.0,214.0,11.0,2.6194634068899827
California,2020-04-09 00:00:00,19710,544,813.0,49.0,-733.0,-14.0,2.76002029426687
California,2020-04-10 00:00:00,21081,583,1371.0,39.0,558.0,-10.0,2.7655234571415015
California,2020-04-11 00:00:00,21706,605,625.0,22.0,-746.0,-17.0,2.7872477655947665
California,2020-04-12 00:00:00,22795,641,1089.0,36.0,464.0,14.0,2.8120201798640054
California,2020-04-13 00:00:00,23931,715,1136.0,74.0,47.0,38.0,2.987756466507877
California,2020-04-14 00:00:00,25356,768,1425.0,53.0,289.0,-21.0,3.028868906767629
California,2020-04-15,26686,861,1330.0,93.0,-95.0,40.0,3.226410852132204
Colorado,2020-03-01 00:00:00,0,0,-26686.0,-861.0,-28016.0,-954.0,
Colorado,2020-03-02 00:00:00,0,0,0.0,0.0,26686.0,861.0,
Colorado,2020-03-03 00:00:00,0,0,0.0,0.0,0.0,0.0,
Colorado,2020-03-04 00:00:00,0,0,0.0,0.0,0.0,0.0,
Colorado,2020-03-05 00:00:00,0,0,0.0,0.0,0.0,0.0,
Colorado,2020-03-06 00:00:00,3,0,3.0,0.0,3.0,0.0,0.0
Colorado,2020-03-07 00:00:00,7,0,4.0,0.0,1.0,0.0,0.0
Colorado,2020-03-08 00:00:00,7,0,0.0,0.0,-4.0,0.0,0.0
Colorado,2020-03-09 00:00:00,7,0,0.0,0.0,0.0,0.0,0.0
Colorado,2020-03-10 00:00:00,14,0,7.0,0.0,7.0,0.0,0.0
Colorado,2020-03-11 00:00:00,30,0,16.0,0.0,9.0,0.0,0.0
Colorado,2020-03-12 00:00:00,45,0,15.0,0.0,-1.0,0.0,0.0
Colorado,2020-03-13 00:00:00,76,1,31.0,1.0,16.0,1.0,1.3157894736842104
Colorado,2020-03-14 00:00:00,101,0,25.0,-1.0,-6.0,-2.0,0.0
Colorado,2020-03-15 00:00:00,99,1,-2.0,1.0,-27.0,2.0,1.0101010101010102
Colorado,2020-03-16 00:00:00,132,1,33.0,0.0,35.0,-1.0,0.7575757575757576
Colorado,2020-03-17 00:00:00,167,2,35.0,1.0,2.0,1.0,1.1976047904191618
Colorado,2020-03-18 00:00:00,218,2,51.0,0.0,16.0,-1.0,0.9174311926605505
Colorado,2020-03-19 00:00:00,277,4,59.0,2.0,8.0,2.0,1.444043321299639
Colorado,2020-03-20 00:00:00,363,4,86.0,0.0,27.0,-2.0,1.1019283746556474
Colorado,2020-03-21 00:00:00,475,6,112.0,2.0,26.0,2.0,1.263157894736842
Colorado,2020-03-22 00:00:00,591,6,116.0,0.0,4.0,-2.0,1.015228426395939
Colorado,2020-03-23 00:00:00,704,7,113.0,1.0,-3.0,1.0,0.9943181818181818
Colorado,2020-03-24 00:00:00,723,8,19.0,1.0,-94.0,0.0,1.1065006915629323
Colorado,2020-03-25 00:00:00,1021,16,298.0,8.0,279.0,7.0,1.5670910871694417
Colorado,2020-03-26 00:00:00,1430,19,409.0,3.0,111.0,-5.0,1.3286713286713288
Colorado,2020-03-27 00:00:00,1433,27,3.0,8.0,-406.0,5.0,1.884159106769016
Colorado,2020-03-28 00:00:00,1740,31,307.0,4.0,304.0,-4.0,1.7816091954022988
Colorado,2020-03-29 00:00:00,2307,47,567.0,16.0,260.0,12.0,2.037277850021673
Colorado,2020-03-30 00:00:00,2311,47,4.0,0.0,-563.0,-16.0,2.033751622674167
Colorado,2020-03-31 00:00:00,2966,69,655.0,22.0,651.0,22.0,2.3263654753877274
Colorado,2020-04-01 00:00:00,2982,69,16.0,0.0,-639.0,-22.0,2.3138832997987926
Colorado,2020-04-02 00:00:00,3342,80,360.0,11.0,344.0,11.0,2.39377618192699
Colorado,2020-04-03 00:00:00,3742,97,400.0,17.0,40.0,6.0,2.59219668626403
Colorado,2020-04-04 00:00:00,4188,111,446.0,14.0,46.0,-3.0,2.650429799426934
Colorado,2020-04-05 00:00:00,4950,140,762.0,29.0,316.0,15.0,2.8282828282828283
Colorado,2020-04-06 00:00:00,5183,150,233.0,10.0,-529.0,-19.0,2.894076789504148
Colorado,2020-04-07 00:00:00,5429,179,246.0,29.0,13.0,19.0,3.2971081230429173
Colorado,2020-04-08 00:00:00,5655,193,226.0,14.0,-20.0,-15.0,3.4129089301503095
Colorado,2020-04-09 00:00:00,5655,193,0.0,0.0,-226.0,-14.0,3.4129089301503095
